class,aa_000,ac_000,ad_000,ae_000,af_000,ag_000,ag_001,ag_002,ag_003,ag_004,ag_005,ag_006,ag_007,ag_008,ag_009,ah_000,ai_000,aj_000,ak_000,al_000,am_0,an_000,ao_000,ap_000,aq_000,ar_000,as_000,at_000,au_000,av_000,ax_000,ay_000,ay_001,ay_002,ay_003,ay_004,ay_005,ay_006,ay_007,ay_008,ay_009,az_000,az_001,az_002,az_003,az_004,az_005,az_006,az_007,az_008,az_009,ba_000,ba_001,ba_002,ba_003,ba_004,ba_005,ba_006,ba_007,ba_008,ba_009,bb_000,bc_000,bd_000,be_000,bf_000,bg_000,bh_000,bi_000,bj_000,bk_000,bl_000,bm_000,bs_000,bt_000,bu_000,bv_000,bx_000,by_000,bz_000,ca_000,cb_000,cc_000,cd_000,ce_000,cf_000,cg_000,ch_000,ci_000,cj_000,ck_000,cl_000,cm_000,cn_000,cn_001,cn_002,cn_003,cn_004,cn_005,cn_006,cn_007,cn_008,cn_009,co_000,cp_000,cq_000,cs_000,cs_001,cs_002,cs_003,cs_004,cs_005,cs_006,cs_007,cs_008,cs_009,ct_000,cu_000,cv_000,cx_000,cy_000,cz_000,da_000,db_000,dc_000,dd_000,de_000,df_000,dg_000,dh_000,di_000,dj_000,dk_000,dl_000,dm_000,dn_000,do_000,dp_000,dq_000,dr_000,ds_000,dt_000,du_000,dv_000,dx_000,dy_000,dz_000,ea_000,eb_000,ec_00,ed_000,ee_000,ee_001,ee_002,ee_003,ee_004,ee_005,ee_006,ee_007,ee_008,ee_009,ef_000,eg_000
neg,12,4,4,0,0,0,0,0,0,36,0,4856,0,0,0,1846,0,0,0,0,0,5242,3542,3646,832,0,0,0,0,0,0,0,0,0,0,0,0,4892,0,0,0,38,8,16,10,716,4104,0,0,0,0,4252,414,92,48,12,32,42,0,0,0,8894,0,8,28,0,1846,136,1758,1878,,,,3580,12.59,8894,8894,11856,10,0,836,8840,4892,1209600,434,2,0,0,2529.6,49.92,2281.92,0,14,0,0,0,8,2024,2552,262,34,12,0,8,14,8894,52,8,16,536,232,1410,2226,398,14,0,10,0,3158,132,0,10,0,12,3280,46,44,0,0,100,186,0,0,0,0,88,0,0,0,0,92,26,7800,776,2706,12,0,0,0,26.52,26,2506,2252,122,4,8,0,0,0,0,0,0,0
neg,617820,,,0,0,0,2684,61020,3136280,13630934,13756586,5806190,1490680,158334,578,13856896,7542,0,,1689644,3075450,27568758,23653466,18509512,4806482,,0,0,0,7500,3888,0,0,0,0,0,526952,7984064,27157386,2374884,0,320000,14168,17284,45620,21214446,16431722,46,0,0,0,7331636,9203022,6965288,4024708,2721504,1756788,1240688,1297866,1352684,2149102,47766960,,,6820,0,13856896,587312,12438410,6053102,399720,405520,463920,166080,617819.38,47766960,47766960,47405034,206782,,,566260,38043372,1209600,0,,,,31514404.8,0.0,6500441.28,,,4868,547846,5372294,10972824,11273006,7499464,2126006,218132,26910,1936,,,47766960,27988,5366,4288868,2729072,4975706,24648986,1345526,21742,32,0,,,,,,,,,,34204,,,,,,,,,,361238,,,,,,,,,,,,,,,,6677666,4082872,4880884,1867652,2825908,2269214,2314062,12392232,732796,0,,
neg,1460,80,78,0,0,0,0,0,0,98,31086,54772,0,0,0,36642,0,0,0,0,0,88086,81382,15978,3942,0,0,0,0,84,24,0,0,0,0,0,4338,61558,4144,15916,0,1324,52,48,60,17828,66640,4,0,0,0,42666,28928,8388,4612,688,410,216,48,0,0,104082,112,732,50,0,36642,916,10212,5734,,,,15720,1460.07,104082,104082,113568,321,138,10224,103820,85956,1209600,1550,0,14,0,76598.4,0,8112.0,0,0,0,0,0,5630,73556,5960,680,112,18,0,0,4,104082,1340,26,40,3416,1450,12008,65856,1560,260,0,116,110,75686,50216,40,0,0,0,77576,96,36,0,0,0,0,0,0,0,0,440,382,120,0,0,1366,242,4160,512,0,0,0,0,460070,158.32,60,10226,9704,4498,1994,6686,52752,66,14,16,0,0,0
neg,20,34,18,2,2,0,0,0,0,6472,3244,1720,0,0,0,3782,0,82,0,0,0,17282,14860,14930,522,0,0,0,0,52,16,0,0,0,0,0,0,0,1218,10218,0,1302,32,36,28,1546,8492,0,0,0,0,9666,640,182,234,116,80,348,170,0,0,32236,0,2,0,0,3782,236,12728,2190,,,,14780,19.44,32236,32236,33654,31,424,3114,32060,11436,1209600,748,0,10,0,3036.48,0.0,7284.48,0,6,0,0,3078,5774,1712,660,212,0,0,0,8,194,32236,1190,14,44,112,2170,2730,4080,1014,82,0,46,32,1762,96,0,66,0,0,3936,48,170,0,0,0,0,0,0,0,0,160,0,0,1708,458,64,26,6580,960,6956,54,0,0,0,377.04,48,8674,2190,128,62,58,92,106,126,0,0,2,6
neg,1634,30,,0,0,,,,,,,,,,,60644,0,764,0,5928,13416,179416,166634,113640,5512,0,0,0,0,20,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,299202,32,74,20,0,60644,1566,87608,25026,,,,111760,1634.81,299202,299202,,,0,29196,297320,,1209600,2730,,,,0.0,0.0,0.0,,,,,,,,,,,,,,20,299202,,,,,,,,,,,,,,,,,,,,598,274,15660,55750,0,0,0,0,0,0,1870,0,0,0,0,0,0,0,0,24900,166,0,0,612290,,,,,,,,,,,,,0,0
neg,14,14,10,0,0,0,0,0,452,6912,2286,2074,0,0,0,2262,0,0,0,2066,3308,24176,23732,12250,458,0,0,0,0,30,12,0,0,0,0,0,0,0,0,11724,0,1232,2,6,14,18,8028,2424,0,0,0,10104,342,348,110,580,104,116,20,0,0,38506,0,2,0,0,2262,158,9452,2724,,,,12040,13.85,38506,38506,38806,35,0,3738,38260,11766,1209600,276,0,6,0,2165.76,4.8,8431.68,2,16,0,0,7208,1688,2540,274,14,0,0,0,8,14,38506,1204,16,8,12,364,5330,4052,702,36,0,22,46,1784,52,0,0,0,0,2212,34,130,0,0,0,4,0,0,0,0,224,0,0,0,76,28,10,0,0,2,4,0,0,0,93.82,54,9836,1468,130,36,64,90,36,64,0,0,0,0
neg,14,34,12,0,0,0,0,0,0,1842,1082,1268,0,0,0,1738,0,0,0,176,306,3636,2188,10788,360,0,0,0,0,14,30,0,0,0,0,0,0,0,0,4192,0,928,12,14,18,60,3160,0,0,0,0,2354,990,140,226,42,26,70,302,30,12,14616,0,0,2,0,1738,124,9522,1246,,,,10640,13.46,14616,14616,15516,16,254,1384,14460,4192,1209600,252,0,0,0,1939.2,0,1368,,,0,0,598,1360,1542,322,370,0,0,0,2,8,14616,890,12,14,18,298,254,2338,368,0,0,40,46,1638,178,0,40,0,0,2138,24,42,0,0,0,0,0,0,0,0,126,0,0,2044,324,66,16,920,188,10438,30,0,0,0,,,2304,1458,332,32,38,16,8,4,0,0,0,0
neg,99968,458,,0,0,0,0,0,27404,3346550,2055626,109058,0,0,0,2377418,0,0,0,92914,134298,4998152,4556070,1316406,418732,0,0,0,0,276,830,0,0,0,0,0,2500,90310,2426620,3019208,0,3654,1928,3412,5522,16140,5507926,56,0,0,0,736102,2168438,980542,562768,328820,215690,174906,275632,95732,8,6408504,2338,2974,2506,0,2377418,65552,975542,338834,217980,220700,252900,53900,99967.51,6408504,6408504,6410090,33724,13780,29762,349400,5538638,1209600,0,,,,5091240.96,0,442787.52,2,1180,0,4252,1509480,3400776,542912,57536,18034,5342,306,0,,44,6408504,8088,1008,32084,257766,154506,1898926,3092356,93728,176,0,,,,,,,,,,3196,114,0,0,0,0,0,0,0,0,34114,41840,19336,12248508,1788752,191350,31222,45967760,4648184,60026,98004,0,0,0,2019.42,2170,470320,715826,634954,236264,482580,575020,673402,1699330,50942,0,0,0
neg,61272,0,,0,0,0,0,0,0,1794,642228,2772070,486598,4888,0,1915842,0,0,0,0,0,3383212,2925690,716380,380204,0,0,0,0,0,0,0,0,0,0,0,92422,1873056,1033172,908924,0,4094,2122,3860,5998,1935118,1956360,22,0,0,0,1695988,511638,272404,203442,161768,175588,318990,438924,127296,1534,4100420,238,500,610,148,1915842,63114,376810,337466,200260,185620,235100,87740,61272.38,4100420,4100420,4049542,26887,421192,40928,462100,3907568,1209600,0,,,,3434606.4,0.0,468005.76,,,0,0,0,117084,1922720,1724636,121790,18246,3082,16,,0,4100420,4584,648,237324,253306,416166,2700774,284838,9920,12,0,,,,,,,,,,2664,84,0,0,0,0,0,0,0,0,33304,73538,13854,0,0,161460,24926,5876760,832102,0,0,0,0,1272420,,,495118,727616,477156,242210,498090,442276,393544,285414,337268,8882,0,0
neg,59348,0,,0,0,0,0,0,0,2010,429522,2815630,511674,1676,0,1851982,0,0,0,0,0,3353084,3001752,522752,279514,0,0,0,0,0,0,0,0,0,0,0,89288,1533604,2017440,120180,0,15490,9822,11064,13538,1552756,2157806,22,14,0,0,1678142,494160,231880,179564,154870,160494,245736,394100,206858,14708,3876752,28,48,3428,390,1851982,43572,214578,306412,154240,148220,187680,24480,59347.3,3876752,3876752,3831124,25487,411568,19188,237960,3760512,1209600,0,,,,3211557.12,0.0,543498.24,,,0,0,0,62504,1710800,1818280,145648,20352,2924,4,,0,3876752,5042,644,177990,319974,213078,2543220,489320,11242,2,0,,,,,,,,,,3450,144,0,0,0,0,0,0,0,0,23894,59374,10262,0,0,84516,11188,3656320,1003656,0,0,0,0,1188570,,,568088,641620,400926,198150,392978,426666,376902,271234,458198,25750,0,0
neg,38082,300,252,0,0,0,0,0,0,31812,729714,1312090,237238,6218,0,1301906,0,0,0,0,0,2103146,1856290,363804,194042,0,0,0,0,258,168,0,0,0,0,0,51244,950232,893512,422084,0,2992,508,708,13202,1250172,1049308,182,0,0,0,646932,674508,271412,204626,141150,100456,102198,171274,4516,0,2467580,152,586,216,20,1301906,27598,171172,190812,184420,166780,,7860,38081.54,2467580,2467580,2459438,14564,72,968,42980,2317072,1209600,60858,0,62,0,2096924.16,0.0,217629.12,0,0,0,0,1016,249312,1015224,886824,152622,9742,2286,46,12,18,2467580,4446,412,48894,101970,94806,1572322,477420,16710,92,0,450,490,2000260,86910,0,2140,0,18,2117258,1448,144,0,0,0,0,0,0,0,0,10812,28838,5786,0,0,67996,9042,218660,29282,0,0,0,0,936660,1185.12,1090,239056,376762,270238,146018,347434,343770,270694,162160,154964,5976,0,0
neg,236,22,6,0,0,0,0,0,0,140,0,24938,3912,0,0,12058,0,144,0,0,0,35270,28068,34674,2082,0,0,0,0,52,70,0,0,0,0,0,0,0,728,28262,0,1238,220,258,374,6936,19964,0,0,0,0,19600,7894,410,232,70,70,114,402,164,34,69994,0,2,240,0,12058,652,27798,6814,,,,34300,236.39,69994,69994,70132,86,424,6682,69480,28990,1209600,1378,0,4,0,18348.48,15.36,9512.64,31232,,0,0,0,0,9674,18684,578,54,0,0,2,16,69994,1128,14,2110,3972,5408,15770,588,0,0,0,18,84,17396,6134,0,2,0,0,19724,126,304,0,0,60,28,0,0,0,0,480,0,0,10304,3746,804,150,1620,486,0,76,0,0,0,0,0,11052,8636,1400,504,1344,2470,3368,216,0,0,0,0
neg,31100,,,0,0,0,0,0,726,88994,945638,792960,125186,80,0,928266,0,0,,1072,1978,1777728,1609276,222172,134296,0,0,0,0,0,0,0,0,0,0,0,17540,862042,425490,648512,0,3482,358,550,966,150424,1710016,87786,2,0,0,653798,373484,208402,166962,139162,139204,172490,94696,5330,56,2001322,22,26,210,24,928266,21740,118176,101674,134420,0,0,83120,31099.45,2001322,2001322,,13314,103380,,786900,,1209600,0,,,,1822548.48,0.0,126859.2,,,0,0,9914,396568,1026270,435676,74896,8958,1300,2,,62,2001322,3776,390,35612,60720,121416,1532060,190792,8816,2,0,,,,,,,,,,1184,82,,,,,,,,,11722,31364,6850,0,0,72516,12556,4874940,956740,0,0,0,0,,,,140672,373276,293572,148448,422270,338118,173988,43368,19844,28,0,0
neg,18,2,2,0,0,0,0,0,0,16,3586,3124,0,0,0,2450,0,184,0,0,0,11152,9148,10394,164,0,0,0,0,6,14,0,0,0,0,0,0,0,0,6726,0,1216,34,24,32,52,5162,206,0,0,0,5204,462,186,250,44,24,406,56,16,78,21570,0,4,2,0,2450,188,8930,1404,,,,10220,17.34,21570,21570,22632,26,0,2058,21380,6760,1209600,376,0,2,0,2798.4,21.12,2771.52,0,10,0,0,0,2108,3466,538,614,0,0,0,0,8,21570,1232,16,8,14,814,1404,2692,540,6,0,2,10,2158,52,0,0,0,0,3072,32,94,0,0,10,30,0,0,0,0,176,0,0,556,340,182,42,2880,290,0,20,0,0,0,97.68,42,4182,2196,216,10,24,36,24,38,0,0,0,0
neg,40752,986,952,0,0,0,0,0,0,1982,251700,1643564,342052,10654,0,1301336,0,278,0,0,0,2223892,1955696,917000,202678,0,0,0,0,1798,498,0,0,0,0,0,17364,1475724,616464,140400,0,2054,844,1316,81750,1869802,293746,438,2,0,0,681614,303768,174798,156306,281752,497212,154502,0,0,0,3141670,0,26,50,0,1301336,41972,711664,203328,254980,454740,,199740,40752.94,3141670,3141670,3027006,13467,422,67484,714680,2249952,1209600,89892,0,72,0,2071975.68,0.0,264642.24,0,0,0,0,0,4936,564590,1365672,274754,27968,9960,2072,12562,12662,3141670,4686,620,3414,164986,106660,1047980,894586,27016,4,0,1942,958,2055780,1998,50,212,0,0,2092868,3574,454,0,0,0,0,0,0,0,0,20328,44636,6496,0,0,82476,30556,6000,1228,0,0,0,0,752970,1249.48,1450,249480,415796,224002,105820,194464,146466,143348,119430,488498,162648,0,0
neg,2034,48,30,0,0,0,0,0,0,86,16420,121662,8016,0,0,59292,0,0,0,0,0,137766,122846,25356,11218,0,0,0,0,30,50,0,0,0,0,0,9856,110196,9804,16328,0,234,140,126,126,5314,140234,10,0,0,0,90320,39618,10650,4684,504,208,150,50,0,0,163138,4,508,168,0,59292,1690,11924,13394,,,,25060,2034.42,163138,163138,167030,442,478,16142,162820,146184,1209600,3784,0,10,0,121645.44,0.0,24394.56,0,0,0,0,0,1252,116872,26340,1274,408,38,0,0,4,163138,276,52,108,23764,4248,41212,74394,2014,116,0,68,248,119194,63068,68,74,0,0,122592,248,38,0,0,0,0,0,0,0,0,802,274,148,0,0,2850,522,3640,734,0,0,0,0,1034450,143.1,104,26520,27696,9698,5044,11968,63536,1512,166,44,0,0,0
neg,3712,0,,0,0,0,0,0,0,314,6482,120818,100996,0,0,112190,0,0,0,0,0,220564,197598,53632,12064,0,0,0,0,0,0,0,0,0,0,0,2644,120434,105532,0,0,694,616,1196,1002,5630,219470,2,0,0,0,121470,75890,22272,7128,1154,672,24,0,0,0,274290,26,710,42,122,112190,2654,30718,22762,,,,52620,3712.56,274290,274290,279720,738,2854,26744,273100,228610,1209600,0,,,,189725.76,0,37440,32,138,0,0,0,2416,46020,171446,7654,842,232,0,,0,274290,634,60,1740,13862,6912,28680,170260,6156,306,0,,,,,,,,,,216,48,0,0,0,0,0,0,0,0,1580,368,94,0,0,3578,666,277760,33036,0,0,0,0,2303320,258.84,238,39556,25502,7348,2962,7390,134916,3154,1942,5096,744,0,0
pos,542640,,,,,0,0,0,0,39534,23969588,53752910,7672822,69344,1612,23425920,5188,240,0,73862,115824,44480216,40233758,6447158,3737872,,0,0,0,,,30266,14512,10340,12922,15410,92918,48712382,36453508,163552,0,95476,74644,95572,238716,20165704,64260298,575392,8,0,0,50580912,21523840,8353724,3367204,1168134,387064,115582,9350,0,0,51005618,,,,,23425920,581742,3271996,3153426,119060,138840,154340,60400,542640.73,51005618,51005618,87040952,235539,,100830,139340,85505810,1209600,,,,,66777301.44,0.0,18637775.04,242,9776,0,0,324,3910966,50892088,28134880,2266288,275290,25928,46,,,51005618,104160,20446,10177222,10560104,8975312,47903394,7706444,58720,8,0,,,,,,,,,,,,,,,,,,,,293108,,,,,,,,,,,,,,36325.2,58630,19835818,46216630,11393542,4260112,3536884,246474,14622,1296,432,0,,
neg,18,12,12,0,0,0,0,0,0,4334,1846,3014,0,0,0,1892,0,0,0,774,1970,4450,2674,7714,950,0,0,0,0,12,42,0,0,0,0,0,0,0,1310,7884,0,90,16,16,42,3248,5782,0,0,0,0,6564,1398,230,150,42,26,566,218,0,0,12956,2,2,0,4,1892,160,4712,2978,,,,7480,17.59,12956,12956,16534,37,0,1190,12700,9194,1209600,314,4,2,0,3240.0,0.0,2878.08,0,10,0,0,2812,2806,1306,1644,626,0,0,0,0,4,12956,3116,10,32,32,14,450,4358,1166,16,0,14,70,3772,104,0,0,0,0,3774,68,46,0,0,0,0,0,0,0,0,208,0,0,438,96,90,22,2600,264,0,6,0,0,0,65.94,54,6156,2608,266,42,96,14,8,4,0,0,0,0
neg,60142,0,,0,0,0,0,0,0,5170,397918,2611358,909396,9460,0,1926076,0,0,0,0,0,3536934,3200280,564708,269118,0,0,0,0,0,0,0,0,0,0,0,97440,1301680,2377614,156568,0,5008,5628,18472,22746,1173868,2707364,216,0,0,0,1637768,476080,304566,236014,197576,206888,329340,402502,135844,6724,4102420,776,1194,664,356,1926076,46688,271832,291196,154840,154860,197820,49300,60141.8,4102420,4102420,4057798,28081,417466,41918,465720,3933302,1209600,0,,,,3515469.12,0.0,411312.0,,,0,0,0,60550,1385898,2176970,275006,28576,6122,180,,0,4102420,4966,622,140556,254682,403352,2905840,217012,6252,20,0,,,,,,,,,,2388,64,0,0,0,0,0,0,0,0,24822,38006,6548,0,0,107694,19324,9505080,1246206,0,0,0,0,688680,,,433220,766332,580546,316084,733998,491802,231492,119620,224066,36142,0,0
neg,50644,0,,0,0,0,0,0,0,68082,970902,1595588,594014,27730,1708,1626966,0,0,0,0,0,2926050,2619128,515508,246110,0,0,0,0,0,0,0,0,0,0,0,44176,970366,2137278,106204,0,2466,1062,1538,263940,2327830,661182,6,0,0,0,1035944,790376,297216,236042,196850,171130,172958,325122,32384,2,3442098,38,40,390,0,1626966,44228,278386,236086,177940,188940,,142880,50644.3,3442098,3442098,3431648,22196,77670,97162,1016600,3258024,1209600,0,,,,2875310.4,0,380171.52,0,0,0,0,294,309656,1111038,1354944,462668,15984,3238,202,,0,3442098,4136,570,60258,208694,153782,2023344,791404,15822,14,0,,,,,,,,,,2038,94,0,0,0,0,0,0,0,0,22186,37116,6360,0,0,103838,16214,8520300,1158992,0,0,0,0,39882040,1361.18,1272,397640,583126,478040,222944,494640,428520,229746,136524,262238,24606,0,0
neg,28,54,26,2,2,0,0,0,6384,4196,1958,974,0,0,0,3472,0,0,0,4184,6508,16266,17866,9160,372,4,0,0,0,18,16,0,0,0,0,0,0,0,2736,10776,0,1144,4,2,12,36,7070,194,5050,0,0,11418,658,190,292,166,98,102,452,18,118,29656,2,6,0,0,3472,222,5720,3424,,,,8960,28.41,29656,29656,32308,40,312,2854,29420,13558,1209600,552,0,6,0,4911.36,0.0,7619.52,0,16,0,4592,4924,1982,1030,448,536,0,0,0,2,12,29656,1076,12,60,1568,806,2060,6882,972,76,0,36,24,2584,212,0,0,0,0,5314,64,86,0,0,0,0,0,0,0,0,254,0,0,2662,1708,158,52,5920,1540,26540,80,0,0,0,180.3,62,9000,3790,382,36,78,68,52,106,0,0,0,0
neg,18,26,22,0,0,0,0,0,0,1362,3480,1098,0,0,0,1958,0,0,0,0,0,12434,9852,30116,234,0,0,0,0,20,78,0,0,0,0,0,0,0,1444,4496,0,162,32,38,582,526,4504,96,0,0,0,4334,364,288,152,160,456,176,10,0,0,42576,0,14,36,0,1958,192,27814,2276,,,,29900,18.97,42576,42576,43500,32,26,4156,42280,6010,1209600,360,2,4,0,2581.44,9.6,2278.08,2,34,0,0,886,2290,1274,1450,40,0,0,0,28,74,42576,1088,10,84,220,986,2936,614,2,0,0,26,378,2440,372,0,0,0,0,2818,54,112,0,0,40,36,0,0,0,0,232,0,0,108,12,68,20,6780,678,0,14,0,0,0,1.94,60,3552,1872,72,88,276,52,28,0,0,0,0,0
neg,120864,0,,0,0,0,0,0,0,74,466642,5869670,1729116,19778,0,3583096,0,0,0,0,0,7341328,6540798,1144794,734660,0,0,0,0,0,0,0,0,0,0,0,109322,3214408,4043172,718378,0,2326,550,1062,442866,6347430,1290844,202,0,0,0,2902366,2060106,664264,493310,515396,1128356,321482,0,0,0,8486626,0,12,158,0,3583096,106712,736584,407252,170280,144760,183060,1160,120863.27,8486626,8486626,8472922,46379,88630,114234,10620,8085280,1209600,0,,,,6977366.4,0.0,1104005.76,0,0,0,0,0,5182,1577424,4185556,2188534,115654,11572,1358,,0,8486626,6872,878,179910,678692,310614,4587712,2299684,20900,18,0,,,,,,,,,,3582,94,0,0,0,0,0,0,0,0,50136,0,0,0,0,0,0,0,0,0,0,0,0,1293340,1712.5,1878,1144866,1474332,1079188,519266,995432,1441688,958880,201386,253282,16960,0,0
neg,176258,4346,3504,0,0,0,0,98,171306,2401804,4559312,2556386,319420,21574,1332,4688560,0,0,0,118424,182168,8125054,6575570,2622792,1507362,2,0,0,0,642,5718,0,0,0,0,0,202048,2157096,5360212,2311876,0,18692,7140,8752,8500,1535926,8452216,6,0,0,0,2480168,3671744,1428986,690394,389646,310290,318602,361306,187804,192292,10867092,286,154,294,2,4688560,188704,1427156,1193224,250260,244440,280540,237340,176257.42,10867092,10867092,10865014,63028,4392,108346,1179480,10031232,1209600,268506,0,228,0,8980648.32,0.0,1031470.08,326,1474,0,26370,766632,3188380,3597530,2049528,367238,32026,3492,36,0,70,10867092,18854,964,599066,475426,5778918,3156226,1778,0,0,0,1910,19650,257946,183166,0,81634,0,0,9082310,5388,780,0,0,0,0,0,0,0,0,94416,94608,16212,32115854,3303558,367858,40604,19825980,2155304,9480468,235000,0,0,97776530,2050.82,2448,1073592,1205834,1293364,501020,844010,677668,730240,3646210,59294,0,0,0
neg,20,8,6,0,0,0,0,0,0,354,4702,2126,0,0,0,2650,0,82,0,0,0,16676,14658,4670,264,0,0,0,0,18,18,0,0,0,0,0,0,0,0,7182,0,1142,42,42,40,2018,3898,0,0,0,0,5882,422,158,152,58,56,454,0,0,0,21370,2,4,0,0,2650,184,2920,1728,,,,4540,19.28,21370,21370,22156,22,14,2038,21140,7182,1209600,364,0,6,0,3858.24,0,2316.48,0,16,0,0,0,4124,2184,404,470,0,0,0,0,6,21370,1084,32,58,50,84,1196,3592,1048,38,0,8,24,3048,72,0,0,0,0,4116,48,142,0,0,0,0,0,0,0,0,168,0,0,990,310,64,18,1660,162,0,8,0,0,0,169.76,54,3604,3198,92,54,72,52,46,64,0,0,0,0
neg,1998,26,,0,0,0,0,0,61220,70628,4728,1202,0,0,0,37982,0,0,0,30158,43402,86260,100830,36440,6504,2,0,0,0,268,212,0,0,0,0,0,0,0,12262,125516,0,1388,294,744,268,6314,128770,0,0,0,0,36848,34132,27928,20914,11492,3638,1380,1192,218,36,152958,12,12,64,0,37982,1488,13272,23096,,,,35820,1997.89,152958,152958,153318,802,244,14900,152420,137778,1209600,0,,,,103783.68,0.0,32794.56,,,0,44516,81434,9052,1286,1218,272,0,0,0,,0,152958,1208,26,4548,8528,13566,105230,4672,0,0,0,,,,,,,,,,210,66,0,0,0,0,0,0,0,0,1502,142,56,0,0,2422,360,756160,77214,0,0,0,0,997890,,,34980,14996,7694,3986,11350,24072,27338,13284,78,0,0,0
neg,38464,0,,0,0,0,0,0,0,4914,502496,2158386,942040,92614,6,1677402,0,0,0,0,0,2906220,1931652,1117044,761628,0,0,0,0,0,0,0,0,0,0,0,36346,3186348,477762,0,0,5098,2278,3060,230814,2765126,694016,64,0,0,0,1867750,495996,211200,209810,382506,501272,31922,0,0,0,4025442,0,202,236,0,1677402,66194,320636,785324,342300,324580,326720,104400,38463.4,4025442,4025442,3919076,15312,844030,21400,377040,3700456,1209600,0,,,,2600920.32,0.0,1092143.04,0,0,0,0,0,51456,711314,1521402,1055784,323138,34836,2526,,0,4025442,12008,1638,9804,721216,428488,1437166,1078224,11902,10,0,,,,,,,,,,7680,312,0,0,0,0,0,0,0,0,43556,0,0,0,0,0,0,0,0,0,0,0,0,0,2500.48,3834,1160120,968336,380694,147268,239482,173614,150034,121036,308680,51192,0,0
neg,55042,310,264,0,0,0,0,0,0,504,197652,2628052,1106884,22064,0,1918206,2450,3036,0,0,0,3649866,3236664,1077840,338908,0,0,0,0,310,144,0,0,0,0,0,50980,1718904,687334,1497938,0,9094,8158,16126,623126,3028062,270578,12,0,0,0,1502906,872360,436324,377194,326312,363672,76388,0,0,0,4728342,0,358,38,2,1918206,60812,785966,289722,264840,281700,301840,222320,55041.48,4728342,4728342,4721442,22140,8424,98874,1091600,3955156,1209600,113780,0,202,0,3253441.92,0.0,699338.88,0,0,0,0,0,13620,694878,1908684,1223472,104340,9058,1104,420,428,4728342,5408,654,78774,376938,217870,2584708,676346,14332,126,0,634,320,3198648,0,48,4146,0,0,3360956,2410,430,0,0,0,0,0,0,0,0,30598,44542,8724,0,0,145872,25278,283500,66364,0,0,0,0,1836170,1522.56,1558,697834,725960,498814,302192,693034,491618,298122,135556,110178,1848,0,0
pos,463710,0,2014,0,0,0,0,0,0,0,0,0,0,0,0,14452210,33356,0,0,1133300,1792154,22098094,17214068,11835406,5567628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35067832,0,0,0,0,14452210,439684,1910496,9919428,674600,358740,361060,617480,463710.36,35067832,35067832,1226,0,0,94972,1175500,0,1209600,0,1238,1688,0,25073510.4,3037684.8,6278898.24,0,0,0,0,0,0,0,0,0,0,0,0,728,0,35067832,0,0,0,0,0,0,0,0,0,0,3884,7630,24339910,10893632,1846,3816,0,0,25505462,0,0,0,0,0,0,0,0,0,0,302466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
neg,8,6,4,2,2,0,0,0,0,7096,2230,902,0,0,0,2328,0,0,0,1420,2818,13522,12406,12100,700,0,0,0,0,46,10,0,0,0,0,0,0,0,1364,8864,0,64,4,8,156,760,198,8298,740,0,0,9238,134,78,46,48,40,22,348,114,160,27080,0,6,0,0,2328,176,8074,4016,,,,11980,7.91,27080,27080,29200,27,40,2612,26800,10284,1209600,264,2,6,0,1913.28,0.0,7423.68,0,14,0,0,6900,750,1796,204,578,0,0,0,0,4,27080,972,10,18,22,0,4604,4078,488,36,0,4,14,2854,76,0,162,0,0,2896,128,112,0,0,0,0,0,0,0,0,224,0,0,60,6,22,10,2740,266,5316,14,0,0,0,104.98,48,8518,1532,34,2,26,94,22,0,0,0,0,0
neg,61492,270,260,0,0,0,0,0,0,46244,1907290,1782872,255666,14352,0,1789788,0,0,0,0,0,3850396,3441964,619748,309518,0,0,0,0,1066,340,0,0,0,0,0,718226,2327592,555038,405568,0,4250,806,1244,20290,2706304,1270782,2748,0,0,0,1375574,1050902,345324,246386,191250,184080,429214,183694,0,0,4471396,0,176,854,20,1789788,50284,401408,216848,163380,154820,203660,87420,61491.88,4471334,4471334,4486540,18739,15532,78480,829920,4006424,1209600,135036,0,128,0,3499188.48,0.0,502771.2,0,0,0,0,3092,417164,1934504,1277392,304202,55146,14118,806,108,120,4471334,8674,898,9036,442612,199212,2544382,791126,10484,0,0,416,740,3309932,141426,0,56230,0,0,3537072,5930,1114,0,0,0,0,0,0,0,0,26954,91188,12920,0,0,177092,25234,351340,47002,0,0,0,0,21809010,1733.58,2288,550356,706268,531310,265812,548616,411426,352226,282500,353230,4680,0,0
